usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-029cb15a,S-68556c55,2021-08-12,feature_10,9,7637,0,False
U-33ece0f7,S-7cfcd8c5,2022-07-09,feature_36,11,2540,0,False
U-f72f6834,S-56a4059b,2023-10-19,feature_24,4,3957,0,False
U-a0752a7e,S-072941be,2024-11-22,feature_12,3,12696,0,False
U-46a7af27,S-92d2ca1f,2023-12-05,feature_16,13,2234,0,False
U-dc863eca,S-f884f75c,2023-03-23,feature_14,14,3617,0,False
U-a183b004,S-edf613b8,2023-08-01,feature_36,10,589,0,False
U-1469aefb,S-3de9115c,2024-01-17,feature_5,10,656,0,False
U-cc32f9fd,S-7049764a,2021-03-22,feature_30,3,4214,0,False
U-771c1e69,S-87b44d9d,2022-06-10,feature_18,6,3597,1,False
U-fc5792a9,S-3ce928f6,2022-06-23,feature_11,8,1297,0,False
U-2e711df6,S-2ea5ffb7,2022-04-14,feature_1,9,10713,0,False
U-2b91d873,S-753db90e,2022-09-10,feature_12,15,2236,0,False
U-c9a1c980,S-0c1fe5da,2022-01-04,feature_32,9,49,0,False
U-69996754,S-766cf7a9,2023-09-25,feature_10,10,3487,1,False
U-b5344034,S-bd63674d,2022-08-12,feature_5,8,6013,0,False
U-b969af44,S-ca7b52ea,2023-01-19,feature_38,5,2343,0,False
U-1eb49133,S-c16790e5,2023-11-09,feature_18,14,1877,0,False
U-0dec0fb9,S-fd4243f4,2024-07-31,feature_29,7,1075,0,False
U-5334cae9,S-0f319b2f,2024-01-08,feature_15,13,4275,0,False
U-c02242e6,S-e3af9dbe,2021-07-12,feature_28,5,4560,0,False
U-e0a2ac05,S-28b90db4,2024-06-11,feature_9,3,4239,0,False
U-4e79cbbe,S-32d2c397,2022-05-10,feature_39,10,643,0,True
U-23dbe486,S-9f24d042,2021-06-24,feature_1,6,7564,0,True
U-438b131c,S-b792ba15,2023-11-28,feature_11,5,2332,2,False
U-6fca656c,S-78b9af96,2024-04-16,feature_35,10,682,0,False
U-0224a31e,S-f5ed152e,2021-07-01,feature_40,9,607,0,False
U-00ebe92e,S-d22b2377,2022-06-13,feature_19,7,2942,0,False
U-6649ef72,S-0a86e027,2023-09-15,feature_11,9,3889,0,False
U-b3330ef8,S-dc66a22c,2022-08-18,feature_19,14,7347,0,False
U-8ac47982,S-6c19aefa,2022-10-01,feature_2,12,1846,0,False
U-6c9c2412,S-98ab6956,2024-03-29,feature_17,5,1492,0,False
U-cefc3e32,S-423e67ed,2023-12-26,feature_11,15,385,0,False
U-0a335ca7,S-1dae6b99,2022-10-12,feature_39,10,1414,0,False
U-8832d73f,S-2057c24d,2024-02-29,feature_2,11,90,0,False
U-0e0b62a2,S-2dae6329,2021-06-18,feature_11,8,583,2,False
U-d6134eb4,S-078d0cca,2023-01-19,feature_28,11,9970,0,False
U-a16fe9f2,S-84d88621,2021-12-17,feature_11,15,102,1,False
U-6a323901,S-a2a6840a,2021-09-25,feature_33,10,2808,0,False
U-e32ce48b,S-5d913140,2024-01-14,feature_12,4,1030,0,False
U-dc83631e,S-94079539,2024-11-28,feature_9,9,6749,1,True
U-ece8fa94,S-952801ce,2021-05-23,feature_35,9,925,0,False
U-c832754a,S-aa195203,2024-09-10,feature_27,10,1034,1,False
U-f7dc6001,S-6135e831,2021-02-23,feature_13,8,4808,0,False
U-5215a554,S-71c01746,2023-09-01,feature_23,5,929,0,True
U-b27cc48a,S-125702b3,2022-06-13,feature_34,10,2001,1,False
U-7e07fba5,S-9d31d901,2024-06-12,feature_7,9,2715,0,False
U-5ebc3696,S-244437e1,2021-01-06,feature_33,8,5032,0,False
U-2f3650a3,S-e23f4b09,2022-11-20,feature_6,9,1668,0,False
U-58481a7e,S-7883bd40,2024-01-11,feature_19,14,912,0,False
U-c99406e3,S-3899a1b6,2021-04-22,feature_7,6,2616,0,True
U-19bddc8b,S-cc6970ee,2023-07-17,feature_39,14,1858,1,False
U-b2f6b7fd,S-de384ec2,2021-04-07,feature_9,13,6589,0,False
U-4268775c,S-05d0639b,2024-09-17,feature_11,15,1229,0,False
U-0e1c5d7e,S-77a33989,2023-01-20,feature_21,11,1399,1,False
U-c845719f,S-81c030e2,2022-10-12,feature_35,13,852,0,False
U-818041b6,S-6cd916de,2023-06-24,feature_32,9,10213,0,False
U-ac11f6cc,S-df65e9d3,2021-06-14,feature_27,13,2487,1,False
U-696fa83e,S-93f60e20,2021-01-27,feature_39,13,1554,0,False
U-d21408ec,S-0942b7b5,2022-03-04,feature_30,10,5424,1,False
U-fefa3fea,S-a99a7b17,2021-01-31,feature_14,13,354,0,False
U-82928dac,S-2240f161,2022-09-14,feature_17,17,1009,0,True
U-bc648516,S-a3fda421,2022-11-13,feature_2,9,7320,0,False
U-0d20cf82,S-9cc0b8c5,2022-09-08,feature_5,5,1178,0,False
U-6988dd09,S-8762afba,2024-12-31,feature_26,9,406,0,True
U-fec44bb2,S-57e15d72,2023-01-01,feature_5,11,430,1,True
U-30df793a,S-f71591f5,2022-01-23,feature_27,7,8368,0,False
U-aabbe4a9,S-714024ad,2024-01-09,feature_17,10,7795,0,False
U-1756b2d0,S-3105119a,2022-11-22,feature_7,10,8736,1,False
U-4d05fc6e,S-01365cd9,2023-05-15,feature_5,10,2795,0,False
U-2ff6a513,S-ee34e543,2022-05-29,feature_29,14,914,0,False
U-542de96a,S-8e8d7320,2023-05-14,feature_22,10,10887,0,True
U-234eded5,S-23a95c03,2022-10-18,feature_13,5,1998,3,False
U-056f1083,S-37d18dd7,2023-11-14,feature_6,9,2678,0,False
U-ee000de1,S-e5bcf7b2,2024-03-22,feature_36,6,2933,0,False
U-4f45ed10,S-39a05129,2024-08-11,feature_20,12,6800,0,False
U-93fb88e9,S-6101e7d9,2022-10-24,feature_19,10,1931,0,False
U-05bea9d6,S-41bcd94f,2021-02-17,feature_26,11,1007,0,True
U-df322328,S-723e72c5,2024-10-03,feature_13,10,4013,0,False
U-abaad3e8,S-f2a13ffc,2022-04-20,feature_11,4,4701,1,False
U-6e30d7dd,S-8543fbf8,2023-05-23,feature_24,9,10962,0,False
U-6b69b982,S-74577238,2023-02-24,feature_11,7,1815,1,False
U-05a69c01,S-f045d1bc,2021-09-15,feature_29,13,2315,0,False
U-216b2906,S-68df4e0d,2022-10-30,feature_17,7,2659,0,False
U-b3391120,S-bacf8838,2021-03-22,feature_26,11,4302,0,False
U-ccf5fbd3,S-e82b7307,2021-11-26,feature_16,6,1541,0,False
U-1d9cd1b5,S-46e037dd,2022-04-10,feature_6,7,709,0,False
U-21cb0c59,S-b240134e,2023-11-13,feature_21,15,859,0,False
U-fcf51180,S-468cab49,2023-03-18,feature_28,8,8243,0,False
U-1e1f42c1,S-de073ee6,2024-11-30,feature_6,6,698,0,True
U-af09b812,S-2c3e083c,2021-02-10,feature_14,11,2309,0,False
U-badcee4b,S-b8eff668,2023-08-14,feature_36,10,4129,0,True
U-08da67bd,S-ebf6d188,2021-05-23,feature_26,8,4771,0,False
U-1f043c53,S-eeb126ec,2023-04-28,feature_23,4,465,0,True
U-8db23439,S-e3d5a244,2021-05-08,feature_6,12,1048,0,False
U-a2f359e8,S-7f3a6995,2022-02-17,feature_24,6,5029,0,False
U-022f3f0a,S-1a1c4fb3,2024-04-28,feature_30,8,6670,2,False
U-bcf0e787,S-e707f86e,2021-12-09,feature_19,13,4103,1,False
U-ba598d98,S-15761e34,2023-08-30,feature_3,10,2268,0,False
U-72a3a3ae,S-da17cefc,2022-09-24,feature_26,7,1853,1,True
U-b0f96729,S-d4893574,2023-09-26,feature_21,11,7229,0,True
U-17120dbd,S-303bd049,2021-07-14,feature_9,19,2379,1,False
U-83580f15,S-c9e2173f,2023-10-19,feature_25,11,5767,0,False
U-ab4a07a1,S-1bac9c26,2024-07-29,feature_15,16,5442,0,False
U-364d2c5e,S-5eab107d,2024-11-23,feature_25,11,986,0,False
U-96e7f412,S-cd68adb9,2024-06-02,feature_30,10,2586,0,False
U-2d1b88a3,S-f09e10ac,2021-11-23,feature_34,15,420,0,False
U-796bfda7,S-7d030e20,2022-03-18,feature_24,4,2937,1,False
U-5cb59dbb,S-a99e45de,2024-10-05,feature_37,7,50,0,False
U-c739de2a,S-fdfc2c6f,2022-12-14,feature_9,13,913,0,False
U-48ce98d9,S-bf6e4999,2024-03-18,feature_25,12,1363,1,False
U-ab520f83,S-9cdb6e4b,2024-07-01,feature_19,8,2526,0,False
U-c3c46d2d,S-77b96760,2021-05-25,feature_1,7,2515,0,False
U-efe67cee,S-148145bd,2024-09-26,feature_31,13,3064,0,True
U-ce55fa90,S-9f85d08b,2021-09-27,feature_5,7,4108,0,False
U-f46f4a92,S-6c4dbccf,2021-03-11,feature_19,10,7494,0,False
U-9e5746db,S-a4f62a45,2023-12-14,feature_19,6,467,0,False
U-17403983,S-41d1bc36,2024-12-20,feature_28,10,1129,0,False
U-73bda4e5,S-c15d03f9,2022-06-30,feature_19,4,605,0,False
U-935fb83e,S-659561e5,2023-10-17,feature_14,9,1848,0,False
U-811e2419,S-737fd17b,2021-03-09,feature_30,11,6063,0,False
U-ef3eba76,S-792f472b,2024-08-16,feature_32,11,5373,0,False
U-60425d6c,S-bd937310,2024-02-25,feature_37,10,9905,2,False
U-662ff997,S-41bcd94f,2023-01-17,feature_9,15,3233,0,True
U-aca37ffa,S-4a1492ea,2024-11-08,feature_29,9,1096,0,False
U-0c53826d,S-f7184c1b,2023-01-12,feature_22,10,1860,0,False
U-619bbd18,S-a89cd8b3,2024-11-27,feature_26,13,1100,0,False
U-1a05743c,S-8c5cd696,2023-05-22,feature_14,15,527,0,False
U-c139c4ef,S-8caaeb7b,2021-01-06,feature_5,10,4117,0,False
U-7ac5839b,S-905c1b5d,2023-01-15,feature_2,12,8920,0,False
U-d6c5f958,S-3a49923c,2024-01-14,feature_21,14,1186,0,False
U-c5f3228c,S-4ed0052a,2021-03-31,feature_8,11,191,0,False
U-52e8da33,S-7a54c5ce,2024-04-10,feature_35,15,731,0,True
U-4919fca7,S-589c78a2,2022-06-05,feature_3,10,2609,1,False
U-3f2652b4,S-fad074d9,2023-04-08,feature_33,12,169,0,False
U-5dd6e611,S-fb5c4632,2024-10-05,feature_20,5,2244,0,False
U-53fca468,S-134040c6,2022-11-19,feature_24,6,1738,0,False
U-1b6f96c0,S-eb152db1,2021-10-17,feature_38,14,5525,1,False
U-9c03522d,S-39ac01f4,2021-09-25,feature_27,9,2771,0,False
U-164dc839,S-85ec8ead,2021-12-21,feature_6,10,1122,0,False
U-f18137a9,S-238fe153,2022-07-17,feature_39,17,1316,0,False
U-9a5f6470,S-9b1eae27,2024-12-05,feature_15,12,236,0,False
U-d279c44d,S-f6262c52,2021-04-14,feature_19,6,2925,0,False
U-bdbc5140,S-337a63eb,2023-02-08,feature_10,10,2185,0,False
U-3b58a723,S-afebf0c2,2023-08-15,feature_13,17,1237,0,False
U-7b5fcf96,S-067d0d3d,2022-03-22,feature_4,9,7321,2,False
U-6d22d527,S-504680ea,2023-07-19,feature_28,9,11249,0,False
U-d13177a4,S-9877f461,2024-06-27,feature_38,6,1070,0,False
U-a7f12bbd,S-e4ab2509,2024-08-04,feature_16,7,2423,0,False
U-f6593201,S-58ab341e,2021-07-30,feature_18,13,4197,1,False
U-d682e37b,S-d6371cf2,2023-12-10,feature_13,7,1121,1,False
U-3b0d16ee,S-de1e2b18,2023-08-01,feature_21,4,1890,0,True
U-9885af09,S-6e42a99c,2023-01-16,feature_7,8,3782,1,True
U-f47bfe31,S-91d1bb92,2021-09-09,feature_36,10,8013,0,False
U-5dcfadcb,S-1e2d9c92,2024-02-11,feature_34,11,1439,0,False
U-9c914984,S-5d2eed7f,2023-06-17,feature_9,5,198,0,False
U-6f964ef6,S-39e97436,2022-03-14,feature_8,14,3919,1,False
U-f963df25,S-4a7bd55c,2022-01-17,feature_4,6,1562,0,False
U-dc5531bf,S-10596646,2023-05-05,feature_40,5,214,0,True
U-cf889ff0,S-b8ad5c42,2023-04-11,feature_36,14,926,0,False
U-559e9e34,S-0f27a6aa,2021-06-21,feature_38,9,2783,1,False
U-f01b6882,S-f3645d91,2023-10-15,feature_7,4,3537,0,True
U-5cd3e16d,S-f3626d2d,2023-01-19,feature_40,11,848,0,False
U-5f1c4ae3,S-aba32782,2022-02-20,feature_20,6,384,0,False
U-b7639739,S-a8a9ce7f,2022-02-23,feature_6,4,190,0,False
U-fe24d181,S-ae6b2470,2024-08-16,feature_18,7,4476,0,False
U-720ebeac,S-f7f1742f,2023-07-21,feature_2,5,207,0,False
U-ef01f566,S-6c08daa5,2022-12-18,feature_2,13,2506,0,False
U-4f687258,S-4316005b,2022-04-01,feature_7,9,2898,0,False
U-ea137db1,S-c7335f58,2024-04-03,feature_32,12,1037,0,False
U-5c7d97ea,S-670a9b4e,2022-07-24,feature_1,11,3160,0,False
U-8eb2482d,S-ef161a81,2021-08-13,feature_36,7,5776,0,False
U-0afbedc4,S-21b00788,2024-11-14,feature_8,8,2655,0,False
U-aee91575,S-71669427,2024-06-14,feature_19,11,1051,0,False
U-7564e39e,S-5d9ee5ba,2023-12-26,feature_17,13,430,0,False
U-ce9fc321,S-a7d0a6af,2022-11-06,feature_35,10,1277,2,False
U-14d7985a,S-6971ff59,2021-09-23,feature_7,10,3816,2,False
U-9ff4e6ac,S-8206d7f9,2021-09-17,feature_22,11,167,0,False
U-0f10bad0,S-261f7dfa,2022-12-20,feature_8,5,3929,0,False
U-622ff790,S-5b915892,2022-09-01,feature_10,7,2665,0,True
U-a986cdcc,S-bb8592bf,2022-03-04,feature_18,13,10186,0,False
U-a52aa9bd,S-836a5021,2024-10-30,feature_34,4,5393,0,False
U-a812e1ea,S-991adde9,2022-04-15,feature_30,6,12696,3,False
U-2126cfd8,S-dae2d333,2023-07-24,feature_9,15,1235,0,False
U-b2f483e3,S-3466a30c,2021-12-06,feature_11,13,2892,0,False
U-c89d461e,S-319bdf32,2022-11-21,feature_2,9,5665,1,False
U-719f0f86,S-4b098919,2021-01-16,feature_13,13,1771,0,False
U-e3843aad,S-8400cebb,2023-09-04,feature_1,9,882,1,False
U-ccd6e601,S-49e62cd3,2021-11-30,feature_12,14,3736,0,False
U-3b45520d,S-3b2a9e76,2021-04-03,feature_3,5,5677,1,False
U-fe198a77,S-bd07dc8c,2022-01-20,feature_15,11,3251,0,False
U-73aa5143,S-3f142ebe,2022-09-10,feature_24,10,2362,0,False
U-fe948c38,S-bf4bde2e,2022-10-05,feature_27,11,100,0,False
U-177b2afb,S-087d9e3f,2022-07-28,feature_13,7,662,0,False
U-09533aec,S-44722dd7,2024-05-25,feature_37,8,2925,0,False
U-e677ac94,S-2ccbcb8f,2022-03-27,feature_20,12,3559,0,False
U-2428e393,S-c255c36a,2023-10-16,feature_13,8,3574,0,False
U-5e47204f,S-16b53b36,2024-01-15,feature_14,12,1136,0,True
U-c17aa8ec,S-3b70cb27,2023-03-31,feature_15,7,1502,0,False
U-a5d1987a,S-40c1cd1e,2024-05-20,feature_6,6,1067,0,True
U-e67340ed,S-5cf329a7,2023-07-24,feature_1,9,2144,0,False
U-fb91bc81,S-e7afecf3,2021-08-22,feature_5,11,3393,0,False
U-37c84d79,S-78712b26,2024-08-09,feature_18,12,96,1,False
U-ea272314,S-39b46cd5,2023-05-19,feature_31,8,1516,0,False
U-24b6d8fc,S-bb1c83a5,2023-01-01,feature_15,11,11203,1,False
U-c11446fe,S-4d76cd72,2023-04-27,feature_11,5,670,0,False
U-ebca166e,S-3aff98af,2021-08-11,feature_22,10,2753,0,False
U-aa5de0b1,S-dd92b8ae,2021-04-18,feature_39,12,500,0,False
U-5d92a91c,S-0db12d6e,2023-01-16,feature_28,9,1256,0,True
U-c2853058,S-4ace9d2a,2022-04-17,feature_20,13,957,1,False
U-8006759f,S-6588ea00,2023-11-09,feature_38,8,2602,0,False
U-c60d05eb,S-21fd4e73,2022-08-10,feature_39,13,3346,1,False
U-aead94a1,S-6365192d,2024-06-09,feature_4,7,1241,0,False
U-26487289,S-f11cc647,2024-12-08,feature_26,10,763,0,False
U-c935da3a,S-3e498546,2023-12-10,feature_28,6,919,0,False
U-5cd92c49,S-37016bda,2023-07-26,feature_5,9,7460,0,False
U-4873263d,S-a806fafe,2021-10-21,feature_26,13,876,1,False
U-50abe445,S-c929d0b9,2023-10-30,feature_30,9,2068,1,False
U-f0e0a01a,S-03ad22ef,2022-07-04,feature_2,9,3819,0,False
U-86c84bd5,S-1230ecae,2024-04-14,feature_38,7,951,0,False
U-a93780f7,S-750c1dab,2021-09-08,feature_31,13,3006,0,False
U-853e18ae,S-0ab14396,2023-06-29,feature_20,7,1485,0,True
U-ecc51a7c,S-55c75e1f,2023-10-24,feature_37,4,5399,0,False
U-e53e4769,S-fecddb29,2024-02-21,feature_8,17,7189,0,True
U-66b8759d,S-6fd9e009,2024-03-06,feature_8,10,969,1,True
U-a62c2aa1,S-6cac7d19,2022-06-07,feature_26,13,1119,1,True
U-9e181d34,S-1e178321,2022-06-16,feature_37,10,9919,0,False
U-7a4ee639,S-5560b1e0,2023-03-31,feature_15,3,4782,0,False
U-6b866829,S-fad47073,2021-04-19,feature_18,8,23,0,False
U-c9634dae,S-cf1084cf,2024-11-08,feature_29,13,4462,0,False
U-7305692e,S-633ccf38,2022-07-09,feature_10,12,3332,0,False
U-b081737d,S-245dc09a,2024-03-10,feature_33,9,2253,0,False
U-b3ea35c1,S-e5aff521,2024-01-07,feature_27,3,1524,0,False
U-c412f516,S-08d61095,2021-06-05,feature_12,8,4344,0,True
U-cd19ed2e,S-60afefca,2023-10-21,feature_3,10,106,0,False
U-b0a80949,S-cd3dbbe3,2021-10-13,feature_26,14,474,0,False
U-3ac0cea7,S-fbe236a8,2023-12-30,feature_31,12,280,0,True
U-b41f2cb2,S-2c599bc7,2021-11-28,feature_40,9,1158,0,False
U-05146760,S-c75ce9f1,2021-04-18,feature_37,6,1080,0,False
U-0f3ef478,S-2a95e26a,2024-06-03,feature_18,10,1592,0,False
U-c0df8c89,S-8089b745,2021-04-01,feature_8,15,6124,0,False
U-23ec8701,S-c0ea750e,2023-07-20,feature_29,9,1648,0,False
U-47430d71,S-708f6b4f,2022-03-18,feature_40,7,1099,0,False
U-ef545728,S-e33f0671,2024-06-07,feature_37,14,772,0,False
U-8ce5e032,S-d767a90e,2021-08-17,feature_24,13,854,0,False
U-431e0b46,S-158eee0d,2021-09-29,feature_13,13,6335,0,False
U-3a3315ef,S-4ba3432d,2021-06-12,feature_30,6,2230,0,True
U-9fd5d157,S-d74177a7,2021-02-13,feature_30,9,1703,0,False
U-87c745fe,S-ab79be75,2022-11-23,feature_20,8,475,0,False
U-fa662760,S-8b44bb39,2022-03-06,feature_26,10,1146,0,False
U-9799e960,S-90fb2d56,2024-09-13,feature_9,8,360,1,False
U-4de106e3,S-d14674e2,2022-01-10,feature_7,5,710,0,True
U-5112c0ff,S-18949dc2,2021-03-04,feature_20,4,10275,0,False
U-a4709b59,S-1eda5f24,2023-10-18,feature_3,10,1771,1,False
U-b09d9687,S-d5ae4e04,2022-03-22,feature_32,11,1224,0,False
U-dffc3b35,S-accfdea2,2021-06-15,feature_12,11,3696,0,False
U-c2712f95,S-350961bf,2021-05-20,feature_15,5,417,0,False
U-67c3d87f,S-0a920c73,2022-07-02,feature_1,7,43,0,False
U-18539416,S-df4ca970,2024-05-17,feature_6,10,3863,0,False
U-0fd810a9,S-b2345e0b,2024-01-08,feature_9,9,252,0,False
U-9bce8f9b,S-f954e341,2021-10-30,feature_28,14,4142,0,False
U-d24becc5,S-5a6ba896,2024-11-04,feature_14,9,274,0,False
U-b2c6586d,S-a2a8e5e7,2024-12-10,feature_26,4,7496,0,True
U-f68e9e9e,S-b582e611,2024-10-10,feature_27,7,3812,0,True
U-b26bcf8d,S-71c4d1b3,2024-01-03,feature_7,9,6972,0,False
U-5475aa60,S-9b168417,2024-05-18,feature_19,12,3108,0,False
U-2b15e1b8,S-b6419197,2021-05-11,feature_40,14,4727,0,False
U-0d6b2314,S-44bbc7e3,2024-10-17,feature_34,16,2107,0,False
U-ab13434d,S-bb32d298,2024-10-24,feature_36,11,128,1,False
U-6b6d9938,S-6dec98d4,2023-09-12,feature_11,14,2188,0,False
U-adf9f7b7,S-a242f6bc,2022-09-07,feature_29,9,6758,1,False
U-64dbfee6,S-a4164790,2022-07-02,feature_8,8,4842,0,True
U-d56c5eea,S-7dfa7050,2022-11-26,feature_16,11,4302,0,False
U-3611d4dd,S-03adfc04,2021-07-08,feature_32,9,447,0,False
U-75d1931d,S-7a47d13d,2021-09-25,feature_33,6,2075,0,False
U-d140aa12,S-8154110b,2023-02-06,feature_29,8,631,0,False
U-f69f7a49,S-2b966d24,2023-06-30,feature_37,8,1036,0,False
U-5856b095,S-33ae6ad8,2021-07-05,feature_2,9,576,1,False
U-b9464a46,S-4e7a549d,2024-05-27,feature_25,15,1073,0,False
U-e1c1463e,S-3b1a7047,2023-05-18,feature_36,3,172,0,False
U-cd7c6f11,S-a59ee5f2,2024-10-10,feature_35,16,1896,0,False
U-cc0e9961,S-aa87d9b5,2024-07-21,feature_35,5,274,0,False
U-52b0f73b,S-81bed289,2021-12-15,feature_38,13,401,1,False
U-715ad78c,S-be4eb1da,2021-04-29,feature_6,17,4726,0,False
U-0f191ed0,S-31cc4c95,2022-12-06,feature_38,10,3844,0,False
U-1ec294fb,S-d8f63df0,2021-08-26,feature_31,9,713,0,False
U-4a0ff827,S-2639348f,2023-11-01,feature_33,13,6792,0,True
U-6f1671b0,S-395fdc83,2021-02-20,feature_24,15,128,0,False
U-1d7c0de1,S-bfc9ed48,2022-11-16,feature_6,7,132,0,False
U-e7b59a60,S-9f982576,2021-04-12,feature_19,8,7448,1,False
U-dc915a7e,S-4bb0376d,2022-11-10,feature_9,13,5294,0,False
U-fd36df99,S-2be02a45,2022-06-05,feature_19,4,526,1,False
U-dd21ef8d,S-541d0f83,2024-10-31,feature_5,10,2408,0,True
U-d2ccf008,S-ea47e5fa,2021-10-18,feature_16,12,1963,0,False
U-e051c583,S-1bd9cd82,2023-06-14,feature_12,9,1204,1,False
U-26edcbba,S-cfa208fe,2023-08-28,feature_4,11,3319,0,False
U-f4b09a85,S-092585f5,2021-03-15,feature_17,15,2270,0,True
U-92528ad3,S-dabc7442,2022-03-27,feature_20,7,315,0,False
U-12d2aeaf,S-85418e10,2022-12-10,feature_21,13,3664,0,False
U-47404e05,S-3f0d12b2,2022-04-22,feature_13,13,1012,0,False
U-f49586a5,S-e002a4da,2024-01-27,feature_6,15,733,1,False
U-cd43e4d3,S-cf9e205b,2022-04-29,feature_22,12,1340,0,True
U-40128f63,S-668eb6fb,2024-09-20,feature_3,11,494,1,False
U-fa81d71f,S-a7843307,2024-03-12,feature_17,8,2722,0,False
U-fb49c0f6,S-6588ea00,2024-11-28,feature_34,8,721,0,False
U-d8fb4e5b,S-5607cf89,2024-02-04,feature_22,10,5895,0,False
U-8b93b0cd,S-22ac1c71,2023-02-06,feature_13,11,441,0,False
U-1a86e6e6,S-81c030e2,2024-11-26,feature_10,10,1057,0,False
U-c52e6356,S-1ce32a81,2023-03-23,feature_21,8,610,0,True
U-8b73732e,S-ee121be8,2021-07-23,feature_17,11,627,0,False
U-1be8b299,S-12e623a5,2024-04-22,feature_33,9,3929,0,False
U-c3806b64,S-d0958ea2,2021-06-04,feature_27,9,962,0,False
U-0f90fea3,S-39c4ec74,2023-06-23,feature_16,10,3874,0,False
U-4b7d3a88,S-44a60bba,2021-12-25,feature_7,10,2800,0,False
U-28321928,S-75977f29,2022-02-18,feature_7,10,5687,0,False
U-e58dfe9f,S-225355ca,2023-02-09,feature_7,15,1189,0,False
U-6aba40eb,S-bfb5306c,2021-03-09,feature_9,11,12696,1,False
U-37d60fea,S-4f52ceb0,2024-01-11,feature_6,9,659,1,False
U-ae9e90ef,S-cace0b86,2021-01-27,feature_34,7,613,0,False
U-9616cfa2,S-e88a9d9f,2022-06-19,feature_9,13,1395,0,False
U-275f7e3d,S-674804df,2023-06-08,feature_20,7,8300,0,False
U-e2880ddb,S-ce2cea2a,2024-12-23,feature_33,13,3031,0,False
U-c3237cc2,S-975cb889,2023-10-03,feature_30,8,6662,0,False
U-0fc49155,S-39616df2,2024-06-07,feature_13,11,7976,0,False
U-3f8aa6b0,S-d1c660da,2024-08-24,feature_30,11,1273,0,True
U-7b18fbde,S-21c5bc1b,2022-04-19,feature_1,8,867,0,False
U-f801eefb,S-b7b003f8,2023-11-14,feature_10,9,355,1,False
U-ce69d5d6,S-df753f2d,2022-05-05,feature_32,12,2180,0,False
U-96186160,S-423e67ed,2021-02-13,feature_15,12,2988,0,False
U-28fe08cc,S-3187ba4a,2022-03-31,feature_39,18,155,0,True
U-18c90d46,S-e1235df7,2023-08-17,feature_35,11,2029,0,False
U-d5f52792,S-1eda5f24,2022-06-01,feature_33,11,552,1,False
U-e5524e9a,S-b2222226,2022-06-19,feature_31,9,8394,0,False
U-0680356a,S-64db7519,2021-10-30,feature_15,7,6690,0,False
U-5726a282,S-050b865c,2023-07-26,feature_6,6,307,0,False
U-458e0344,S-7cfcd8c5,2023-10-02,feature_15,9,1188,0,False
U-0d319d41,S-6d7bb685,2022-12-04,feature_19,12,390,0,False
U-7d3ca12b,S-6201cd1e,2022-03-16,feature_35,3,1093,0,False
U-8cad0f39,S-f11aab5a,2021-09-17,feature_31,17,547,0,True
U-0a8509bc,S-5e00aada,2023-09-04,feature_19,12,2821,0,True
U-a07279dc,S-c88e888c,2024-02-21,feature_4,7,1173,0,False
U-91522ad5,S-8efb977a,2023-11-06,feature_7,11,3831,0,False
U-8cff13c5,S-c0faf10f,2022-06-03,feature_16,6,3925,0,False
U-fed26196,S-113729a2,2023-09-27,feature_18,5,2214,0,False
U-668797b7,S-47fe4999,2023-12-30,feature_5,13,3207,0,False
U-5a90e04f,S-88164920,2023-04-13,feature_10,11,5259,0,False
U-4b08bb6d,S-e8d33fda,2023-06-16,feature_13,8,299,0,False
U-d28bd10c,S-67e9bcee,2022-10-22,feature_23,1,852,0,False
U-c6fe811a,S-178f4b74,2021-08-23,feature_23,10,1030,0,False
U-f91ddc62,S-68df4e0d,2021-04-26,feature_29,6,1817,0,False
U-25a39c90,S-719db9f6,2024-06-21,feature_28,8,3252,1,False
U-c023933b,S-cd7c0735,2024-08-01,feature_17,9,440,0,False
U-396a6e92,S-866b9606,2022-07-24,feature_21,15,7590,0,False
U-49d00c4b,S-36c46f03,2024-08-25,feature_39,10,965,0,False
U-b9f51555,S-0adff1bc,2024-11-13,feature_15,7,6136,2,False
U-c9438da4,S-4f7ecea3,2023-10-12,feature_8,12,5628,0,False
U-53643665,S-e0fe32ab,2024-05-29,feature_22,9,2073,0,False
U-7be785b6,S-2d16a79d,2023-03-15,feature_14,12,4916,0,False
U-2f8acef4,S-225050c1,2022-07-31,feature_31,11,1334,0,False
U-6fd2f068,S-1b95ccf3,2023-10-02,feature_15,10,1032,0,False
U-ca2970ec,S-b339e9eb,2023-11-06,feature_38,11,2203,0,False
U-7fb804cd,S-92599dbe,2024-11-06,feature_38,12,982,0,False
U-05b05917,S-0c1fe5da,2024-05-12,feature_13,13,6256,0,False
U-cda1d6dd,S-8a762c56,2023-03-09,feature_11,7,2909,0,False
U-ffe42485,S-c0ea750e,2023-07-20,feature_6,9,3661,0,False
U-dd045745,S-8d3c0ced,2023-04-19,feature_31,7,2320,0,True
U-e9ffdef7,S-0973a407,2022-01-17,feature_10,10,290,0,False
U-790de2d2,S-866b9606,2022-12-16,feature_38,11,4000,0,False
U-fb9c26ef,S-53902776,2022-12-01,feature_15,12,1956,0,False
U-e22f7995,S-4447866e,2024-04-20,feature_30,11,10980,0,False
