ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-efc0e7f9,A-45a1c6,2024-11-02 00:00:00,2024-11-06 19:17:15,115.29,high,87,,False
T-6779407c,A-961a05,2024-05-17 00:00:00,2024-05-17 03:57:41,3.96,urgent,188,,False
T-df9161a2,A-7af86f,2024-05-08 00:00:00,2024-05-09 12:44:33,36.74,medium,53,1.7,False
T-8d3f582c,A-819eaf,2024-04-19 00:00:00,2024-04-20 03:57:27,27.96,low,70,,False
T-770800d6,A-42ab46,2024-02-18 00:00:00,2024-02-19 04:43:19,28.72,medium,188,2.2,True
T-9d53bf24,A-ff97ce,2022-03-30 00:00:00,2022-04-03 17:15:48,113.26,medium,245,2.7,False
T-675e4bc2,A-12a8c7,2024-09-11 00:00:00,2024-09-12 23:08:22,47.14,low,189,1.1,False
T-ea577260,A-ab9ba5,2023-10-25 00:00:00,2023-10-29 06:18:17,102.3,urgent,308,,True
T-1d5d31fa,A-7f7de2,2022-08-29 00:00:00,2022-08-29 17:15:25,17.26,medium,397,4.4,False
T-4ba941fe,A-396e8b,2024-04-03 00:00:00,2024-04-05 23:55:59,71.93,medium,103,3.3,False
T-7e880b5b,A-21c968,2021-09-22 00:00:00,2021-09-23 14:30:36,38.51,urgent,110,,False
T-bdb04ca5,A-8efb70,2024-12-17 00:00:00,2024-12-19 22:59:33,70.99,medium,197,4.0,False
T-7fe240e7,A-12a8c7,2021-09-18 00:00:00,2021-09-19 20:09:00,44.15,urgent,195,,False
T-afec29f1,A-f10061,2022-07-01 00:00:00,2022-07-02 18:23:55,42.4,urgent,239,1.4,False
T-3d3f66de,A-121302,2024-06-15 00:00:00,2024-06-18 03:43:28,75.72,low,83,,False
T-645fa4ec,A-e1406a,2021-12-17 00:00:00,2021-12-20 11:46:41,83.78,urgent,365,3.4,False
T-26dc320d,A-babd7f,2024-12-01 00:00:00,2024-12-01 20:05:31,20.09,medium,282,3.3,True
T-ef340549,A-a48e9a,2021-08-10 00:00:00,2021-08-14 02:25:55,98.43,low,182,2.4,False
T-92e739aa,A-795e78,2022-01-05 00:00:00,2022-01-08 02:57:22,74.96,urgent,329,1.3,False
T-2b192f35,A-559b49,2023-02-18 00:00:00,2023-02-19 16:20:30,40.34,high,334,1.4,False
T-08ab231c,A-c48f44,2024-11-30 00:00:00,2024-12-03 01:15:24,73.26,medium,15,,False
T-5b8d5403,A-bf83ac,2024-11-07 00:00:00,2024-11-11 05:46:29,101.77,medium,430,1.3,True
T-b59cd68d,A-674f3d,2023-05-29 00:00:00,2023-05-29 21:48:49,21.81,urgent,474,4.3,True
T-8175493d,A-3f7dbc,2024-08-24 00:00:00,2024-08-28 06:43:58,102.73,urgent,208,1.2,False
T-c19d7f02,A-4fc1cc,2021-08-16 00:00:00,2021-08-20 17:08:33,113.14,low,371,1.6,False
T-a53e3286,A-309d6a,2022-03-01 00:00:00,2022-03-02 14:48:55,38.82,medium,105,1.6,False
T-c0680b0e,A-ac7019,2022-10-24 00:00:00,2022-10-28 20:36:11,116.6,urgent,170,2.5,False
T-594b2bed,A-a0ed92,2023-11-08 00:00:00,2023-11-12 17:47:46,113.8,high,70,,True
T-6bf7921b,A-4a3e3a,2023-09-27 00:00:00,2023-10-01 06:26:26,102.44,medium,223,1.4,False
T-d1ee818b,A-b040a0,2023-11-27 00:00:00,2023-12-01 18:03:17,114.05,high,234,1.1,False
T-2cf7c2aa,A-ac7019,2023-12-31 00:00:00,2024-01-01 17:09:09,41.15,high,211,4.1,False
T-33a7d1e0,A-45687e,2023-09-13 00:00:00,2023-09-16 00:06:25,72.11,urgent,182,,False
T-ecd7cd57,A-babd7f,2021-04-26 00:00:00,2021-04-26 18:05:48,18.1,urgent,273,2.7,False
T-ed32b08f,A-9d992c,2024-11-17 00:00:00,2024-11-18 14:06:20,38.11,medium,168,1.6,False
T-5e53d169,A-5c19da,2021-07-19 00:00:00,2021-07-19 22:56:42,22.95,high,92,,False
T-213b75db,A-14e75c,2024-12-08 00:00:00,2024-12-08 01:14:36,1.24,high,287,,False
T-01568ab9,A-7aee9c,2021-02-23 00:00:00,2021-02-27 02:28:11,98.47,urgent,81,3.2,False
T-a089ee9b,A-999860,2022-12-02 00:00:00,2022-12-05 16:05:40,88.09,medium,133,1.2,False
T-4bf677a0,A-ad2f33,2024-02-24 00:00:00,2024-02-25 12:53:25,36.89,low,274,,False
T-36cdf907,A-522b54,2023-12-18 00:00:00,2023-12-21 17:51:56,89.87,low,43,4.5,False
T-8dc3f211,A-df55b3,2022-05-18 00:00:00,2022-05-19 04:37:26,28.62,urgent,418,,True
T-af499b32,A-4ef13f,2024-05-22 00:00:00,2024-05-25 12:54:31,84.91,urgent,263,,False
T-14abea95,A-147497,2023-11-22 00:00:00,2023-11-22 22:49:24,22.82,urgent,406,3.1,False
T-982d8aa2,A-59672e,2022-04-08 00:00:00,2022-04-08 03:20:32,3.34,low,65,1.3,False
T-672e0a66,A-f11b19,2021-11-23 00:00:00,2021-11-24 08:10:55,32.18,medium,178,2.3,False
T-edd5fdb3,A-9b151e,2021-08-21 00:00:00,2021-08-23 07:17:50,55.3,urgent,339,2.5,True
T-dc9073d9,A-2b9974,2023-03-03 00:00:00,2023-03-03 20:25:04,20.42,medium,182,4.2,False
T-493abfa1,A-4f020e,2021-09-28 00:00:00,2021-09-28 03:24:14,3.4,low,354,,False
T-819cbc96,A-e20152,2023-04-10 00:00:00,2023-04-10 19:55:52,19.93,medium,245,2.9,True
T-66d459c9,A-5a868a,2023-06-22 00:00:00,2023-06-25 12:56:49,84.95,low,366,,False
T-32e53c94,A-49256a,2022-11-21 00:00:00,2022-11-21 10:01:35,10.03,high,340,,False
T-837f37ed,A-17fe97,2022-08-17 00:00:00,2022-08-20 00:15:53,72.26,low,24,,False
T-2c70bcc3,A-d0403b,2022-11-10 00:00:00,2022-11-14 12:48:22,108.81,urgent,459,4.2,False
T-fa1446f1,A-3a41b2,2023-01-15 00:00:00,2023-01-15 06:18:50,6.31,urgent,53,4.0,False
T-8efaf88a,A-7cb77a,2022-11-08 00:00:00,2022-11-12 13:27:34,109.46,high,340,3.6,False
T-7a5dd3fd,A-ac7019,2022-11-01 00:00:00,2022-11-02 16:34:06,40.57,low,120,3.5,False
T-9c5f3d50,A-fd5d1c,2021-08-24 00:00:00,2021-08-24 10:50:03,10.83,urgent,247,4.1,True
T-44ede683,A-410148,2021-10-05 00:00:00,2021-10-07 17:58:58,65.98,urgent,298,2.8,False
T-3ef95c71,A-8b5194,2024-02-03 00:00:00,2024-02-05 09:56:16,57.94,low,332,1.3,False
T-4d34a03a,A-abbbd0,2021-10-03 00:00:00,2021-10-04 13:23:42,37.4,high,364,2.7,False
T-183d1912,A-c0e2d5,2023-03-24 00:00:00,2023-03-26 15:05:57,63.1,urgent,300,,True
T-93088774,A-3a41b2,2021-02-12 00:00:00,2021-02-12 12:33:40,12.56,low,17,3.8,False
T-89cbf745,A-8ae5b4,2021-02-05 00:00:00,2021-02-06 18:04:25,42.07,medium,303,,False
T-c42ce8ba,A-31d091,2021-05-27 00:00:00,2021-05-30 00:41:24,72.69,low,93,,False
T-9f2e0e71,A-4cf7f7,2023-05-10 00:00:00,2023-05-13 05:31:48,77.53,low,61,3.3,True
T-d4d16563,A-0dd367,2024-09-30 00:00:00,2024-09-30 22:18:54,22.32,low,187,,False
T-97bafa78,A-f1d958,2022-08-26 00:00:00,2022-08-30 09:26:33,105.44,high,85,,False
T-95af72f6,A-04b853,2021-12-19 00:00:00,2021-12-23 07:25:23,103.42,urgent,274,,False
T-81933227,A-216da3,2023-06-04 00:00:00,2023-06-08 09:32:30,105.54,medium,264,2.8,False
T-7ae1d6f4,A-24f862,2024-07-01 00:00:00,2024-07-03 10:11:20,58.19,high,459,1.5,False
T-8a91993d,A-a1f6aa,2022-12-22 00:00:00,2022-12-25 16:54:54,88.92,low,248,3.6,True
T-77599e3c,A-bc60c8,2023-05-14 00:00:00,2023-05-15 20:46:54,44.78,low,275,3.6,False
T-61830db4,A-1f7327,2024-07-22 00:00:00,2024-07-24 03:22:16,51.37,high,367,2.6,False
T-367b6658,A-d87876,2024-12-21 00:00:00,2024-12-21 16:03:45,16.06,urgent,240,1.1,False
T-08c07857,A-216da3,2024-12-13 00:00:00,2024-12-17 05:25:55,101.43,urgent,227,4.2,False
T-57434360,A-faad0f,2022-07-23 00:00:00,2022-07-27 01:41:05,97.68,urgent,404,2.6,False
T-7345f9d7,A-3ea8a3,2024-03-31 00:00:00,2024-04-01 19:50:57,43.85,medium,54,,True
T-f1c719cc,A-253b47,2024-07-14 00:00:00,2024-07-17 01:37:03,73.62,medium,136,2.6,False
T-630ab3e3,A-216da3,2022-12-23 00:00:00,2022-12-26 13:31:36,85.53,urgent,128,2.5,False
T-1dfaef39,A-b853d2,2021-05-19 00:00:00,2021-05-23 05:56:39,101.94,medium,285,,False
T-810e44ea,A-661aa8,2021-08-20 00:00:00,2021-08-22 09:29:56,57.5,medium,29,4.8,False
T-69acf545,A-66ee96,2022-02-07 00:00:00,2022-02-10 21:26:32,93.44,high,37,2.2,False
T-77ea3c3e,A-715861,2023-04-29 00:00:00,2023-04-29 22:50:39,22.84,high,344,2.1,False
T-cd387c01,A-daa5e3,2021-10-26 00:00:00,2021-10-27 23:11:01,47.18,urgent,197,2.3,False
T-f65829b3,A-5d149a,2024-01-10 00:00:00,2024-01-11 01:44:54,25.75,urgent,299,,False
T-ff56486b,A-3c413d,2024-06-01 00:00:00,2024-06-05 21:37:29,117.62,urgent,222,3.5,False
T-e4bd3ff2,A-d8771a,2021-08-22 00:00:00,2021-08-23 05:00:06,29.0,medium,394,4.4,False
T-5908a26d,A-0b1c34,2023-05-31 00:00:00,2023-06-01 20:53:13,44.89,high,422,1.2,False
T-5dc57767,A-45687e,2021-03-30 00:00:00,2021-04-03 08:13:06,104.22,urgent,366,1.2,False
T-03e49e08,A-0e6fb8,2023-04-19 00:00:00,2023-04-22 04:02:53,76.05,high,266,,True
T-4c6c1ec0,A-c0260e,2021-10-01 00:00:00,2021-10-02 17:10:17,41.17,urgent,211,1.3,False
T-e13fdcb7,A-f89626,2024-06-28 00:00:00,2024-06-30 14:45:05,62.75,high,199,2.4,False
T-fb3e224f,A-4aefb3,2021-07-19 00:00:00,2021-07-21 10:42:27,58.71,high,140,2.6,False
T-3d79fedd,A-c812ae,2021-03-24 00:00:00,2021-03-28 03:35:21,99.59,medium,344,4.5,False
T-26a2332d,A-d5aaf6,2021-04-07 00:00:00,2021-04-07 05:07:10,5.12,medium,318,,False
T-2ddb1bb0,A-795e78,2022-05-11 00:00:00,2022-05-13 13:29:06,61.49,medium,260,1.6,False
T-77ae1bbb,A-bd844f,2024-02-03 00:00:00,2024-02-07 15:57:26,111.96,medium,105,3.9,False
T-e63b3df6,A-2b8e44,2021-07-11 00:00:00,2021-07-12 06:20:21,30.34,medium,333,4.9,False
T-6f3d35f0,A-eca077,2024-10-17 00:00:00,2024-10-18 00:42:29,24.71,urgent,391,,False
T-53e01e99,A-0c36d9,2024-09-09 00:00:00,2024-09-09 18:34:35,18.58,medium,383,,False
T-9912be1b,A-ea1711,2023-08-21 00:00:00,2023-08-24 22:42:11,94.7,high,94,1.5,False
T-0552145f,A-3dc038,2021-02-27 00:00:00,2021-03-01 13:05:13,61.09,low,454,1.5,False
T-7f1c68e5,A-c6ab7a,2023-07-19 00:00:00,2023-07-21 08:47:35,56.79,medium,118,,False
T-93dc13ac,A-9b151e,2022-12-10 00:00:00,2022-12-12 01:18:14,49.3,urgent,263,,False
T-c12ff06b,A-f4fe1f,2021-06-21 00:00:00,2021-06-23 00:58:59,48.98,high,120,,True
T-46aa976b,A-7e69c7,2024-11-30 00:00:00,2024-11-30 00:54:56,0.92,medium,349,1.2,False
T-6cec5239,A-87ec94,2024-08-24 00:00:00,2024-08-28 06:08:17,102.14,urgent,3,1.7,False
T-c1770db0,A-27341c,2021-10-12 00:00:00,2021-10-15 20:45:26,92.76,urgent,209,4.0,False
T-71613906,A-2f36c1,2021-08-08 00:00:00,2021-08-12 01:48:53,97.81,low,299,,False
T-b6e78d74,A-cdee75,2024-05-05 00:00:00,2024-05-05 06:08:34,6.14,urgent,366,2.4,False
T-d0fd57d8,A-0249c4,2022-09-25 00:00:00,2022-09-28 14:13:48,86.23,urgent,144,2.5,False
T-185f64ed,A-448821,2021-09-19 00:00:00,2021-09-19 18:39:16,18.65,high,407,1.3,False
T-bc85ab24,A-adf3b0,2024-12-10 00:00:00,2024-12-10 21:57:16,21.95,low,252,2.2,False
T-49274287,A-3ac391,2022-01-04 00:00:00,2022-01-05 05:24:21,29.41,urgent,87,2.2,False
T-f812b914,A-4e2188,2021-02-02 00:00:00,2021-02-03 04:45:30,28.76,medium,303,2.8,False
T-cb709337,A-6fdb5c,2021-08-22 00:00:00,2021-08-22 17:21:44,17.36,urgent,107,2.2,False
T-27bb4222,A-720f79,2022-03-16 00:00:00,2022-03-16 11:38:53,11.65,urgent,117,3.0,False
T-c33f9b2d,A-9b417b,2024-03-18 00:00:00,2024-03-22 11:15:59,107.27,medium,11,1.1,True
T-c5ef41d1,A-ab9ba5,2021-02-10 00:00:00,2021-02-13 23:51:19,95.86,high,58,2.3,True
T-c7915a37,A-c1d6f0,2022-04-05 00:00:00,2022-04-07 09:24:47,57.41,medium,439,,False
T-22980197,A-b95064,2024-07-24 00:00:00,2024-07-27 04:31:33,76.53,high,435,4.8,False
T-53d3a13b,A-999860,2021-05-30 00:00:00,2021-06-03 09:24:57,105.42,high,70,,False
T-194ea858,A-1f7327,2024-12-11 00:00:00,2024-12-15 06:57:09,102.95,high,343,4.0,True
T-6a7ae5db,A-2312e2,2022-10-10 00:00:00,2022-10-10 06:29:39,6.49,medium,355,2.1,False
T-f008591e,A-e1fa7f,2021-11-22 00:00:00,2021-11-24 19:02:26,67.04,medium,241,,False
T-fc5afc8f,A-5ba322,2023-01-09 00:00:00,2023-01-11 01:23:38,49.39,medium,33,2.2,False
T-28d41ec2,A-ece32d,2023-05-29 00:00:00,2023-05-30 21:29:10,45.49,medium,157,4.9,False
T-39ba63ed,A-99995c,2023-09-04 00:00:00,2023-09-06 11:20:39,59.34,low,472,,False
T-af790af6,A-2b89d4,2021-05-21 00:00:00,2021-05-25 16:03:05,112.05,medium,477,2.9,False
T-13f67d52,A-e1b1a4,2021-02-21 00:00:00,2021-02-25 12:36:51,108.61,high,46,,False
T-f7eb6b5e,A-adedd2,2023-07-06 00:00:00,2023-07-10 13:47:34,109.79,medium,353,3.8,False
T-f3ab3513,A-b81b20,2023-05-09 00:00:00,2023-05-12 20:39:55,92.67,medium,447,,False
T-a50d94c3,A-144089,2021-12-05 00:00:00,2021-12-06 06:22:01,30.37,low,263,,False
T-08ff2c4c,A-66b64e,2022-04-21 00:00:00,2022-04-22 23:44:57,47.75,high,257,2.4,True
T-7658baf2,A-46d001,2021-12-04 00:00:00,2021-12-06 17:21:14,65.35,high,51,,False
T-4d29507a,A-63c268,2022-09-24 00:00:00,2022-09-27 12:27:38,84.46,high,92,,False
T-466863a6,A-49535d,2021-09-04 00:00:00,2021-09-04 14:36:08,14.6,low,214,,False
T-1acfae10,A-fa82d4,2021-09-02 00:00:00,2021-09-05 02:03:42,74.06,medium,380,,False
T-d73869b1,A-fa82d4,2021-04-24 00:00:00,2021-04-27 20:19:30,92.33,medium,405,,False
T-214fcd1b,A-314379,2023-04-22 00:00:00,2023-04-26 06:33:33,102.56,low,293,1.1,False
T-1b641302,A-c0e2d5,2023-10-30 00:00:00,2023-11-01 01:08:15,49.14,medium,430,2.6,False
T-29cafb51,A-21c968,2021-06-14 00:00:00,2021-06-17 15:16:20,87.27,urgent,287,3.1,False
T-42c0e11d,A-a3efac,2024-11-01 00:00:00,2024-11-05 23:25:45,119.43,urgent,214,,False
T-32406b40,A-02fad5,2022-01-12 00:00:00,2022-01-13 22:17:47,46.3,medium,332,,False
T-ea9a472e,A-8eb0b9,2024-04-07 00:00:00,2024-04-09 11:32:55,59.55,urgent,421,1.5,False
T-c9b39726,A-3f39a3,2022-09-01 00:00:00,2022-09-05 14:19:14,110.32,medium,339,3.4,False
T-8a49cdc5,A-e20152,2023-03-17 00:00:00,2023-03-21 03:04:37,99.08,medium,275,,False
T-176098bd,A-8f8cfc,2022-04-04 00:00:00,2022-04-04 19:05:45,19.1,low,374,3.9,False
T-2e967090,A-9f521d,2022-04-16 00:00:00,2022-04-16 05:48:58,5.82,urgent,173,,False
T-230f9dfc,A-e71149,2021-09-16 00:00:00,2021-09-19 03:13:14,75.22,low,343,2.8,False
T-8c64b93a,A-7af86f,2021-12-26 00:00:00,2021-12-26 13:29:32,13.49,high,29,1.4,False
T-c3f9e689,A-d3d2c6,2023-01-19 00:00:00,2023-01-20 04:54:18,28.91,high,454,,True
T-199ae720,A-a771e3,2022-07-20 00:00:00,2022-07-24 11:50:14,107.84,low,254,4.3,False
T-a1cea74e,A-715861,2022-05-27 00:00:00,2022-05-30 10:46:36,82.78,urgent,328,,False
T-3170bbba,A-b040a0,2023-09-14 00:00:00,2023-09-14 22:37:38,22.63,high,412,3.1,False
T-dd071cc0,A-57e924,2024-05-25 00:00:00,2024-05-26 16:01:45,40.03,high,380,,True
T-22324946,A-2feda1,2024-05-05 00:00:00,2024-05-07 00:58:31,48.98,urgent,56,1.9,False
T-a9e667c5,A-2b8e44,2022-04-25 00:00:00,2022-04-25 20:22:27,20.37,medium,373,2.1,False
T-a21a5b14,A-fd5d1c,2023-03-03 00:00:00,2023-03-06 14:18:49,86.31,low,388,2.7,False
T-3017e5e7,A-c0260e,2021-09-07 00:00:00,2021-09-08 05:49:03,29.82,medium,73,,False
T-639fe733,A-f7395b,2023-05-05 00:00:00,2023-05-05 03:06:27,3.11,urgent,445,2.7,False
T-1e649483,A-674f3d,2021-01-13 00:00:00,2021-01-15 18:55:53,66.93,high,273,2.6,False
T-1a8e7e39,A-08a972,2023-01-03 00:00:00,2023-01-03 09:14:59,9.25,urgent,141,,False
T-7ecbb933,A-48a544,2021-10-16 00:00:00,2021-10-16 11:15:16,11.25,urgent,387,,False
T-934eb51c,A-90aaae,2021-05-31 00:00:00,2021-06-04 12:31:35,108.53,urgent,441,,True
T-b7c336aa,A-0ff5dc,2024-12-13 00:00:00,2024-12-13 18:42:51,18.71,low,252,1.5,False
T-b5b73622,A-c8e48c,2023-01-22 00:00:00,2023-01-25 15:57:55,87.97,medium,132,,False
T-ed77c254,A-fc24f9,2023-10-26 00:00:00,2023-10-26 08:09:44,8.16,high,321,,False
T-6afb08ad,A-3c413d,2023-01-06 00:00:00,2023-01-07 03:19:19,27.32,medium,437,,False
T-c261795e,A-df55b3,2021-04-17 00:00:00,2021-04-17 01:26:03,1.43,high,86,,True
T-4c3bd956,A-1788ce,2023-03-16 00:00:00,2023-03-19 07:28:18,79.47,high,285,4.9,False
T-a0b3343e,A-1ce57d,2021-05-13 00:00:00,2021-05-17 19:55:05,115.92,medium,270,1.6,True
T-bc15ab31,A-8efb70,2021-03-20 00:00:00,2021-03-22 22:44:45,70.75,high,355,,False
T-bbd4fe1e,A-4c64d5,2023-09-22 00:00:00,2023-09-23 10:21:14,34.35,urgent,443,2.0,False
T-662ce52f,A-720f79,2022-07-08 00:00:00,2022-07-08 03:27:55,3.47,low,177,,False
T-defff834,A-b8b83c,2024-04-25 00:00:00,2024-04-29 18:33:19,114.56,low,177,4.7,False
T-e9cb50cb,A-ed72be,2022-10-09 00:00:00,2022-10-12 23:42:22,95.71,low,71,4.6,True
T-4bfcdfdf,A-449185,2023-05-03 00:00:00,2023-05-07 21:34:05,117.57,high,173,4.5,False
T-b086aa97,A-85322a,2024-06-20 00:00:00,2024-06-22 21:34:32,69.58,high,365,4.6,False
T-5e370de7,A-f6b94c,2021-09-26 00:00:00,2021-09-27 14:14:21,38.24,medium,176,3.0,False
T-51c50011,A-bbe512,2021-11-29 00:00:00,2021-12-03 09:20:41,105.34,high,65,4.5,False
T-51764b9c,A-0dd367,2024-04-20 00:00:00,2024-04-23 19:36:04,91.6,high,167,,False
T-5febbd1a,A-efbe71,2021-12-17 00:00:00,2021-12-17 08:35:38,8.59,urgent,10,2.2,False
T-873e103c,A-5e8a5d,2022-10-11 00:00:00,2022-10-12 07:04:23,31.07,high,436,,False
T-4e01f8c3,A-c0260e,2021-08-30 00:00:00,2021-09-02 17:34:36,89.58,high,193,,True
T-ed5bdb1d,A-1bf244,2021-10-04 00:00:00,2021-10-06 07:58:19,55.97,urgent,50,,True
T-460c8782,A-dee10f,2021-12-23 00:00:00,2021-12-26 10:31:06,82.52,low,16,3.3,False
T-b6167612,A-7cb77a,2021-10-23 00:00:00,2021-10-25 02:29:20,50.49,urgent,377,,False
T-aba23bb7,A-715861,2023-05-16 00:00:00,2023-05-19 19:41:17,91.69,low,335,,False
T-51261ca4,A-4f71e8,2022-10-04 00:00:00,2022-10-05 13:20:49,37.35,high,345,2.5,False
T-a419bced,A-efbe71,2024-05-26 00:00:00,2024-05-30 16:40:41,112.68,low,173,1.9,False
T-6a86fc74,A-babd7f,2023-07-02 00:00:00,2023-07-06 14:53:05,110.88,low,309,,False
T-e3bd7401,A-e1406a,2021-09-16 00:00:00,2021-09-17 00:31:39,24.53,medium,139,1.8,False
T-d2c52a64,A-961a05,2024-02-06 00:00:00,2024-02-10 04:18:29,100.31,high,410,,False
T-66d6fbf8,A-3a65d6,2024-08-22 00:00:00,2024-08-24 02:22:09,50.37,urgent,57,,False
T-a7b18e83,A-2411d9,2022-08-04 00:00:00,2022-08-06 04:39:50,52.66,low,388,4.9,True
T-5c560f35,A-147497,2021-06-11 00:00:00,2021-06-15 21:15:18,117.26,urgent,22,,False
T-9801240b,A-21c968,2024-08-23 00:00:00,2024-08-27 14:15:26,110.26,urgent,191,1.3,False
T-b3d03fd5,A-71c2db,2023-10-04 00:00:00,2023-10-04 20:49:33,20.83,high,461,4.9,False
T-0cb7daaf,A-f56c83,2022-08-01 00:00:00,2022-08-02 05:29:29,29.49,high,40,,False
T-fa098b60,A-fd8d1b,2021-01-29 00:00:00,2021-02-01 21:00:38,93.01,medium,396,3.6,True
T-50ee54ea,A-66b64e,2021-07-06 00:00:00,2021-07-08 21:33:02,69.55,low,366,4.2,True
T-33069f2e,A-961a05,2024-02-08 00:00:00,2024-02-09 21:14:05,45.23,low,383,,False
T-2424d36e,A-e1406a,2022-05-22 00:00:00,2022-05-26 01:20:16,97.34,urgent,115,,False
T-154a489b,A-adf3b0,2024-07-14 00:00:00,2024-07-16 18:27:58,66.47,medium,282,3.3,False
T-feb18382,A-59672e,2022-08-11 00:00:00,2022-08-11 00:52:02,0.87,urgent,85,2.2,False
T-13fb6801,A-b95064,2022-12-10 00:00:00,2022-12-12 15:38:02,63.63,low,196,4.1,False
T-9d658f94,A-4f71e8,2021-04-24 00:00:00,2021-04-25 22:50:50,46.85,low,6,,False
T-860c335d,A-121302,2021-09-29 00:00:00,2021-10-01 01:33:32,49.56,high,459,4.0,False
T-899529a4,A-f4c25c,2022-04-30 00:00:00,2022-05-02 21:32:59,69.55,high,416,2.6,False
T-d5aa0e01,A-52d296,2023-05-02 00:00:00,2023-05-02 23:30:24,23.51,urgent,16,,True
T-78e50a62,A-fbe78b,2022-07-16 00:00:00,2022-07-19 23:21:16,95.35,low,155,4.0,False
T-86a6dac5,A-961a05,2023-07-11 00:00:00,2023-07-15 23:04:24,119.07,low,211,4.1,True
T-4dc14a79,A-8ae5b4,2022-01-16 00:00:00,2022-01-16 02:45:34,2.76,low,251,3.8,False
T-6fd72d17,A-488393,2022-12-15 00:00:00,2022-12-17 04:49:15,52.82,urgent,324,3.1,False
T-9a505f62,A-4b4931,2021-03-10 00:00:00,2021-03-13 13:20:17,85.34,medium,385,1.4,False
T-30e7f95a,A-49256a,2023-07-28 00:00:00,2023-07-29 03:20:58,27.35,high,437,,False
T-1226d0d4,A-2c850e,2024-09-18 00:00:00,2024-09-18 10:12:42,10.21,urgent,113,,False
T-b81e5b6b,A-4fc69b,2023-04-06 00:00:00,2023-04-07 20:26:54,44.45,high,71,,False
T-110b0af9,A-f43965,2021-12-17 00:00:00,2021-12-19 15:13:56,63.23,urgent,448,4.2,False
T-6549d9c4,A-6fdb5c,2024-05-08 00:00:00,2024-05-08 16:09:41,16.16,urgent,318,2.4,False
T-5f400ddc,A-d87876,2022-01-18 00:00:00,2022-01-20 02:05:54,50.1,low,77,2.6,False
T-17046e5a,A-b853d2,2022-01-25 00:00:00,2022-01-26 21:06:44,45.11,medium,154,2.4,True
T-3e464f29,A-99203a,2023-03-24 00:00:00,2023-03-26 18:17:03,66.28,low,126,,False
T-236f526a,A-3ea8a3,2023-07-09 00:00:00,2023-07-11 03:26:10,51.44,urgent,179,1.2,False
T-b02ec29c,A-b0fdf8,2022-09-20 00:00:00,2022-09-23 08:03:02,80.05,medium,258,2.1,True
T-ac3c2095,A-f3aa45,2021-01-12 00:00:00,2021-01-12 12:56:48,12.95,medium,102,,False
T-d8f7f610,A-adf3b0,2023-11-11 00:00:00,2023-11-13 05:58:41,53.98,urgent,372,,False
T-814c22a6,A-b95064,2024-09-08 00:00:00,2024-09-11 13:21:32,85.36,urgent,332,,False
T-340d8e8a,A-9a2c4f,2023-04-21 00:00:00,2023-04-23 18:36:23,66.61,medium,27,,False
T-b08d4410,A-f60e4b,2023-10-25 00:00:00,2023-10-25 14:21:35,14.36,low,107,2.3,True
T-0a30f28a,A-f5777d,2023-07-20 00:00:00,2023-07-24 09:48:46,105.81,medium,252,3.1,False
T-dbfe09e3,A-9e9f30,2021-07-11 00:00:00,2021-07-12 15:43:11,39.72,medium,428,4.3,False
T-157fd9c3,A-e0e84b,2024-10-24 00:00:00,2024-10-26 21:17:00,69.28,high,442,,False
T-9d1a2ecd,A-655235,2021-06-03 00:00:00,2021-06-03 23:17:04,23.28,urgent,128,,False
T-0fa40ecc,A-9a2c4f,2021-01-05 00:00:00,2021-01-06 22:28:51,46.48,high,24,2.4,False
T-dff2c556,A-49256a,2022-08-03 00:00:00,2022-08-07 14:29:20,110.49,medium,306,,False
T-7f6580d9,A-7b3b51,2021-04-16 00:00:00,2021-04-16 07:34:03,7.57,urgent,373,,False
T-d541e271,A-4fc69b,2023-10-05 00:00:00,2023-10-07 18:05:37,66.09,high,62,3.1,False
T-098b1e3c,A-cf45d3,2022-09-21 00:00:00,2022-09-24 08:20:23,80.34,medium,31,,False
T-0e14489d,A-aeac12,2021-07-13 00:00:00,2021-07-15 07:13:22,55.22,high,88,,True
T-da79709b,A-105528,2023-10-11 00:00:00,2023-10-15 21:07:07,117.12,medium,313,,False
T-f56123da,A-47ce41,2024-03-08 00:00:00,2024-03-11 00:35:35,72.59,urgent,357,4.2,False
T-62ce4147,A-7c73b8,2022-05-04 00:00:00,2022-05-04 02:22:13,2.37,high,441,,False
T-6692bee9,A-3ac391,2021-03-29 00:00:00,2021-03-29 10:31:43,10.53,urgent,253,1.2,False
T-d17940f4,A-430daf,2024-05-31 00:00:00,2024-06-04 11:01:42,107.03,medium,316,,False
T-3c45a35c,A-2feda1,2024-09-10 00:00:00,2024-09-13 03:39:05,75.65,medium,63,3.3,False
T-5a68bdd5,A-c812ae,2022-10-30 00:00:00,2022-11-02 16:40:17,88.67,high,73,3.3,False
T-28d28e38,A-c00b52,2024-01-04 00:00:00,2024-01-04 00:41:19,0.69,high,74,1.4,False
T-60bc2cb5,A-24f862,2023-09-27 00:00:00,2023-09-30 14:09:48,86.16,high,358,2.7,False
T-1a3fcc5e,A-7b3b51,2022-03-20 00:00:00,2022-03-21 07:42:50,31.71,medium,466,3.4,False
T-81444688,A-0edc7e,2021-06-01 00:00:00,2021-06-01 04:27:40,4.46,high,215,1.2,False
