subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-78f63407,A-d3803e,2022-11-09,,Enterprise,36,2722,32664,False,False,True,False,annual,True
S-1c48e2e9,A-4a3e3a,2021-07-07,2022-04-01,Basic,13,2566,30792,False,False,False,True,monthly,True
S-0eed6f98,A-b32d86,2022-02-09,,Pro,74,816,9792,False,False,False,False,monthly,True
S-f3dc9bb4,A-4f71e8,2023-11-06,2024-06-03,Enterprise,51,2083,24996,False,False,False,True,annual,True
S-9911a3a1,A-6cb2ce,2021-09-11,,Pro,59,3029,36348,False,False,False,False,annual,True
S-3f45f3f3,A-40abca,2023-11-04,,Pro,110,2530,30360,False,False,False,False,monthly,True
S-2fc4c47d,A-c166a2,2024-10-31,,Pro,127,2017,24204,False,False,False,False,monthly,False
S-c50ea3d1,A-d78e97,2021-06-13,,Enterprise,184,1342,16104,False,False,False,False,monthly,True
S-40c1cd1e,A-388d16,2023-01-11,,Pro,68,1590,19080,False,False,False,False,monthly,False
S-db230700,A-45687e,2023-01-29,,Enterprise,126,803,9636,False,False,False,False,annual,True
S-d415f698,A-87ec94,2021-03-29,,Enterprise,104,1126,13512,False,False,False,False,annual,True
S-56febc99,A-dec46e,2023-03-01,,Pro,36,3991,47892,False,False,False,False,annual,True
S-064aba9b,A-fc24f9,2023-01-19,2024-12-26,Pro,48,2853,34236,False,True,False,True,monthly,True
S-fd6f768e,A-d87876,2022-02-10,2023-04-17,Basic,78,1422,17064,False,False,False,True,monthly,True
S-7109a620,A-d87876,2024-05-27,,Basic,125,1984,23808,False,True,False,False,monthly,True
S-7af3dd41,A-993774,2022-10-25,,Enterprise,75,3788,45456,False,False,False,False,monthly,True
S-aba32782,A-77cb78,2023-10-02,2024-09-11,Enterprise,176,890,10680,False,False,False,True,monthly,True
S-00ccaad0,A-2411d9,2022-11-30,,Basic,177,796,9552,False,False,False,False,monthly,True
S-9b811109,A-4aefb3,2023-07-05,,Pro,60,2105,25260,False,False,False,False,annual,False
S-cb1a5b1c,A-91c9c6,2023-09-03,,Basic,88,6328,75936,False,False,False,False,monthly,True
S-3ef0fd11,A-90aaae,2022-10-22,,Enterprise,152,1561,18732,False,False,False,False,annual,True
S-b552c2c4,A-36c0b3,2021-02-09,,Enterprise,25,261,3132,False,True,False,False,monthly,True
S-80e2557b,A-2b8e44,2023-08-06,,Pro,18,5512,66144,False,False,False,False,monthly,True
S-32da764a,A-805f2e,2021-10-21,,Basic,16,871,10452,False,False,True,False,monthly,True
S-2cad8733,A-a3efac,2024-06-25,,Basic,125,2872,34464,False,False,False,False,monthly,False
S-fc9d367e,A-4983af,2024-08-15,,Basic,153,3141,37692,False,False,True,False,annual,False
S-a8b67b25,A-661aa8,2023-12-09,,Pro,180,1355,16260,False,True,False,False,monthly,True
S-0597c743,A-45687e,2021-02-21,2023-01-11,Basic,108,5117,61404,True,False,False,True,monthly,True
S-e9456182,A-4f498a,2024-07-05,,Pro,28,3076,36912,False,False,False,False,monthly,True
S-99c8fe7f,A-26bbfd,2022-08-07,,Pro,83,3626,43512,False,True,False,False,monthly,True
S-d4d1bf1d,A-1b90d5,2023-01-26,,Pro,161,2858,34296,False,False,False,False,annual,True
S-8ec0437e,A-09bda1,2021-03-12,,Basic,145,480,5760,False,True,False,False,annual,True
S-37312065,A-674f3d,2021-09-28,,Enterprise,134,2885,34620,False,False,True,False,monthly,True
S-78635efb,A-49535d,2023-01-02,,Pro,88,1562,18744,False,False,False,False,annual,True
S-5a3949d6,A-2bcd7c,2024-08-07,,Pro,54,1225,14700,False,True,False,False,annual,True
S-f5ee10e3,A-1aa01f,2022-05-06,2024-05-04,Pro,7,132,1584,True,False,False,True,annual,True
S-88164920,A-76a68f,2022-03-25,,Basic,129,6254,75048,False,False,False,False,annual,True
S-7031d06e,A-babd7f,2023-11-11,,Enterprise,7,616,7392,False,False,False,False,monthly,True
S-e55a7f57,A-0e38f6,2024-04-22,2025-01-12,Basic,21,1812,21744,False,False,False,True,annual,True
S-aed56a9b,A-ef6f7e,2022-03-12,,Pro,161,1892,22704,False,False,False,False,annual,True
S-cba09351,A-51e832,2021-11-24,,Pro,84,2036,24432,False,False,False,False,annual,True
S-bb32d298,A-3d5546,2023-07-02,,Basic,172,615,7380,False,False,False,False,monthly,True
S-568f12b7,A-388d16,2021-08-07,,Pro,189,2846,34152,False,False,False,False,monthly,False
S-c51fafac,A-38094a,2022-09-14,,Basic,166,1145,13740,False,False,False,False,annual,True
S-77d6ef5e,A-396e8b,2023-11-13,2023-12-25,Basic,53,2238,26856,False,False,False,True,monthly,True
S-2c3e083c,A-eca077,2023-03-12,,Basic,126,3111,37332,False,False,False,False,monthly,True
S-cef0d9fd,A-a2e816,2022-05-24,2022-10-10,Basic,13,4633,55596,False,False,False,True,annual,True
S-edbbe064,A-7ccb2e,2023-02-21,,Pro,41,339,4068,True,False,False,False,annual,False
S-56fc248b,A-a0ed92,2023-02-03,2024-05-05,Pro,31,1139,13668,False,False,False,True,annual,False
S-e4c629b0,A-467260,2022-02-24,,Pro,175,756,9072,False,False,False,False,monthly,True
S-5ceffd03,A-314379,2021-08-19,2022-05-16,Enterprise,143,1607,19284,False,True,False,True,annual,True
S-10b33253,A-064dcf,2024-11-17,,Enterprise,102,3041,36492,False,True,False,False,annual,False
S-63655359,A-176774,2023-04-25,,Basic,17,5827,69924,False,False,False,False,annual,True
S-e2b33a4f,A-dec46e,2022-02-20,,Basic,172,2319,27828,False,False,False,False,annual,True
S-b3a5a586,A-5c19da,2021-01-04,,Basic,112,4228,50736,False,False,False,False,monthly,True
S-0f1cd2fc,A-2bcd7c,2021-04-07,,Enterprise,154,2634,31608,False,False,False,False,annual,True
S-cdb8262a,A-a1f6aa,2023-01-31,,Basic,89,468,5616,False,False,False,False,monthly,False
S-1e18026c,A-90b550,2022-08-22,,Basic,127,1598,19176,False,False,False,False,monthly,True
S-182cae98,A-186adc,2022-06-03,,Basic,116,1156,13872,False,False,False,False,annual,True
S-f59f278e,A-8efb70,2023-11-04,,Enterprise,38,3472,41664,False,False,False,False,monthly,True
S-687d72ec,A-5e8a5d,2024-03-20,,Enterprise,102,2494,29928,True,False,False,False,monthly,True
S-9f8fc5b5,A-a771e3,2021-03-27,,Pro,2,882,10584,False,False,False,False,annual,True
S-6e94b928,A-70da28,2024-11-01,,Enterprise,96,1543,18516,False,False,False,False,annual,True
S-44f9c9bb,A-7aee9c,2024-03-27,,Pro,177,2772,33264,False,True,False,False,annual,True
S-256ae0af,A-e1b1a4,2024-11-22,,Basic,130,2023,24276,False,False,False,False,monthly,True
S-1752d78a,A-89fca7,2022-09-20,,Pro,78,2057,24684,False,False,True,False,monthly,False
S-39d0ddc2,A-125cb3,2021-02-18,2022-01-16,Enterprise,175,2835,34020,True,False,False,True,annual,True
S-77395708,A-a98afd,2023-01-03,,Enterprise,179,2795,33540,False,False,False,False,monthly,True
S-d56f7d7b,A-2e3f29,2024-06-22,,Pro,174,463,5556,False,True,False,False,annual,True
S-0b533082,A-410148,2024-12-05,,Pro,99,2335,28020,False,False,False,False,monthly,True
S-941c08ba,A-23c1ea,2022-12-20,,Enterprise,10,316,3792,False,False,True,False,annual,True
S-d8293910,A-4983af,2021-07-08,2023-05-15,Pro,25,3339,40068,False,False,False,True,monthly,False
S-dcf5d37c,A-b4365e,2021-03-12,,Enterprise,56,656,7872,False,True,False,False,annual,True
S-6d8214ee,A-59d242,2024-10-14,,Pro,130,1088,13056,False,False,False,False,monthly,True
S-1e39ca22,A-9175e6,2023-03-06,,Enterprise,150,817,9804,False,False,False,False,monthly,True
S-b917ef6b,A-67e8d1,2021-11-30,2023-09-06,Basic,110,1357,16284,False,True,False,True,monthly,True
S-59eaa7b6,A-a722ec,2023-09-23,,Enterprise,46,258,3096,False,True,False,False,monthly,True
S-fcb21ef4,A-babd7f,2024-10-30,,Enterprise,59,3934,47208,False,False,False,False,annual,True
S-7a54c5ce,A-31dcb8,2021-12-03,,Pro,7,1736,20832,False,False,False,False,annual,True
S-38667841,A-0bf6e3,2023-12-12,,Pro,163,2350,28200,False,False,True,False,annual,True
S-fbee34ef,A-559b49,2024-12-08,,Enterprise,171,3289,39468,False,False,False,False,annual,False
S-7f66d07a,A-fd7c5d,2021-10-09,,Pro,23,2559,30708,False,False,False,False,monthly,False
S-293fc3f2,A-176774,2023-02-04,,Pro,48,2740,32880,False,True,True,False,monthly,True
S-e9d431ce,A-0e38f6,2022-09-08,,Enterprise,101,2663,31956,True,True,False,False,monthly,True
S-1fcb41a7,A-f6b94c,2024-09-25,,Enterprise,36,497,5964,False,False,False,False,monthly,True
S-cdae5416,A-9b417b,2024-09-21,,Pro,55,1708,20496,True,False,False,False,annual,True
S-1f2b48d7,A-e20152,2021-05-26,,Enterprise,18,3501,42012,False,False,True,False,monthly,True
S-dee8ab13,A-3f9dfa,2024-07-07,,Pro,161,3538,42456,False,False,False,False,annual,True
S-6085b900,A-d3154c,2023-06-04,2024-05-27,Enterprise,186,2081,24972,False,False,False,True,annual,False
S-db937619,A-d3d2c6,2021-09-18,,Pro,131,1581,18972,False,False,False,False,monthly,True
S-c75ce9f1,A-6f8408,2024-05-11,,Enterprise,8,1289,15468,False,False,False,False,monthly,True
S-01cc16f8,A-7b1bc8,2024-08-06,2025-06-16,Enterprise,72,2012,24144,False,False,False,True,annual,True
S-e5aa9b64,A-b32d86,2024-01-02,,Basic,131,5094,61128,False,False,False,False,annual,True
S-56a27b8a,A-6e3d08,2024-02-22,,Pro,154,281,3372,False,False,False,False,annual,True
S-edc81903,A-c166a2,2023-09-30,,Basic,65,439,5268,False,False,False,False,monthly,True
S-192d846a,A-04b853,2022-04-12,,Pro,83,1491,17892,False,False,False,False,annual,True
S-0ebdfaec,A-1f7327,2022-11-18,,Basic,172,803,9636,False,False,False,False,annual,True
S-39c2338d,A-daa5e3,2024-11-10,,Pro,176,2743,32916,False,False,False,False,monthly,True
S-681c66d5,A-8e171c,2024-04-06,,Enterprise,164,4135,49620,False,False,False,False,monthly,True
S-e5c32f6c,A-275801,2024-08-19,,Pro,63,3936,47232,False,False,False,False,annual,True
S-0b4d7bc4,A-8b3a95,2022-12-01,,Enterprise,97,920,11040,False,False,True,False,monthly,True
S-18c3a34c,A-dccde9,2022-06-06,,Pro,141,1151,13812,False,False,False,False,annual,True
S-674a5885,A-b1f3cb,2021-04-15,,Pro,122,553,6636,False,False,False,False,monthly,True
S-a7b04c22,A-faad0f,2021-04-22,2021-08-01,Pro,28,495,5940,False,False,False,True,monthly,False
S-a7593bb4,A-87d27b,2024-11-07,,Pro,3,4562,54744,False,False,False,False,annual,True
S-ec053cb6,A-bb8a0a,2022-05-08,,Basic,155,2656,31872,False,False,False,False,annual,False
S-f8247851,A-9b151e,2021-11-07,2023-07-28,Pro,99,1483,17796,False,False,False,True,monthly,True
S-f2e62e6e,A-4ef13f,2024-06-11,,Enterprise,125,3158,37896,False,False,False,False,annual,True
S-9a8875b7,A-f3890c,2024-06-02,,Pro,1,2586,31032,False,False,False,False,monthly,True
S-bfb5306c,A-45a1c6,2023-03-03,,Pro,26,3126,37512,False,False,False,False,monthly,True
S-bd07dc8c,A-6f29f7,2023-02-27,,Enterprise,70,2001,24012,False,False,False,False,annual,False
S-ddcb5d93,A-0b1c34,2022-12-03,,Enterprise,130,1611,19332,False,False,False,False,annual,True
S-e5b6a360,A-01c648,2024-12-11,2026-12-10,Enterprise,56,279,3348,False,False,False,True,monthly,True
S-65cd1aaa,A-961a05,2022-04-18,,Enterprise,121,4204,50448,False,False,False,False,annual,True
S-fa5d20e3,A-68948f,2021-05-13,,Enterprise,93,2553,30636,False,False,False,False,monthly,False
S-fe845747,A-27e0e9,2021-07-03,,Pro,59,301,3612,False,False,False,False,annual,True
S-b44ad40e,A-b94147,2022-03-25,,Enterprise,51,508,6096,False,False,False,False,monthly,True
S-f0cefd7b,A-d87876,2021-07-04,,Enterprise,24,76,912,False,False,False,False,monthly,True
S-498fa63d,A-faad0f,2022-06-07,,Basic,48,1046,12552,False,False,False,False,annual,True
S-362c1ed3,A-b67e99,2021-07-08,,Enterprise,168,5429,65148,False,False,False,False,annual,True
S-15761e34,A-b853d2,2022-08-14,,Basic,5,5570,66840,False,True,False,False,monthly,True
S-4e83bda5,A-f7395b,2021-07-27,,Pro,46,638,7656,False,False,False,False,annual,True
S-4bff87de,A-e0e84b,2022-01-02,,Basic,84,3230,38760,False,False,False,False,monthly,True
S-82a5127d,A-7b1bc8,2023-10-31,,Pro,35,1441,17292,False,False,False,False,monthly,True
S-aa7e76c1,A-dee10f,2024-06-01,,Pro,117,697,8364,False,True,False,False,monthly,True
S-e8d864e5,A-d07cf7,2021-03-28,2022-05-18,Pro,1,1347,16164,False,False,False,True,monthly,True
S-8f9478e7,A-7ccb2e,2024-02-02,,Basic,166,191,2292,False,False,False,False,monthly,True
S-06768499,A-795e78,2023-04-10,,Pro,105,3247,38964,False,False,False,False,annual,True
S-c3b9b368,A-6e3d08,2021-05-31,,Basic,106,980,11760,False,False,True,False,annual,True
S-c97f0098,A-fbe044,2021-02-02,,Pro,164,3120,37440,False,False,False,False,annual,True
S-4b4a27f9,A-b00145,2021-10-14,,Pro,59,1567,18804,False,False,False,False,monthly,True
S-bdf2b879,A-7c73b8,2023-01-31,,Pro,34,3276,39312,False,True,False,False,monthly,False
S-08817dcd,A-147497,2021-07-27,,Basic,168,3902,46824,False,True,False,False,annual,False
S-a9cc6a5a,A-59d242,2024-02-04,,Pro,123,2659,31908,True,False,False,False,monthly,True
S-5958e425,A-4ef13f,2021-01-23,,Pro,16,3725,44700,True,False,False,False,annual,True
S-2183f287,A-3204d3,2023-04-07,,Enterprise,118,4251,51012,False,False,False,False,monthly,False
S-40b37f75,A-45687e,2024-04-14,,Basic,132,72,864,True,False,False,False,annual,True
S-72119816,A-ab8f61,2021-05-18,,Pro,97,2785,33420,False,False,False,False,monthly,True
S-7cdda6fb,A-121302,2021-10-22,,Basic,71,2685,32220,False,True,False,False,monthly,False
S-056dc9cb,A-dc726d,2022-02-03,,Enterprise,107,1594,19128,False,False,False,False,monthly,True
S-22820505,A-cfdab5,2022-03-08,2022-06-13,Pro,124,2257,27084,False,False,False,True,monthly,True
S-8c8e1015,A-0143b8,2024-10-09,,Enterprise,172,2425,29100,False,False,False,False,monthly,False
S-0c8146f2,A-448821,2023-08-19,,Enterprise,85,1883,22596,False,False,False,False,monthly,True
S-a791d1ee,A-faad0f,2024-04-22,,Pro,153,4298,51576,False,False,False,False,monthly,True
S-e074cf02,A-040921,2022-07-12,,Pro,104,112,1344,True,False,False,False,annual,True
S-560dbf86,A-66d8db,2021-10-31,,Basic,57,1882,22584,False,False,False,False,monthly,False
S-9f009553,A-e1796c,2024-11-29,,Pro,146,67,804,False,True,False,False,annual,True
S-7895a7fe,A-e2d27a,2024-09-19,2025-09-05,Enterprise,15,4248,50976,False,False,False,True,monthly,True
S-1fe6727d,A-d16ef7,2021-03-04,,Pro,126,939,11268,False,False,False,False,annual,True
S-583ad0ef,A-c8e48c,2022-04-27,,Basic,43,3123,37476,False,False,False,False,annual,False
S-948b55ac,A-ea1711,2021-07-26,2021-09-02,Pro,24,3118,37416,False,False,False,True,annual,True
S-810d5191,A-83f776,2021-04-16,2021-11-13,Pro,35,3540,42480,False,False,False,True,monthly,False
S-a99fc495,A-b8b83c,2024-12-04,,Pro,80,1534,18408,False,True,False,False,annual,False
S-c79104b1,A-e85f12,2024-06-12,2025-01-24,Basic,44,1773,21276,False,False,False,True,monthly,True
S-6b0bcff4,A-f2b464,2022-08-20,,Pro,36,1353,16236,True,False,False,False,annual,True
S-190e8f80,A-671cbf,2024-12-04,,Pro,156,1445,17340,False,False,False,False,monthly,True
S-edb494e6,A-54f16c,2021-11-30,,Enterprise,79,2627,31524,False,False,False,False,monthly,False
S-66c29c3b,A-0562c3,2022-04-27,,Enterprise,80,423,5076,False,False,False,False,annual,True
S-c2d9e462,A-144089,2021-03-17,2022-12-08,Basic,33,2720,32640,False,True,False,True,monthly,True
S-df012bc0,A-d98759,2024-04-01,,Enterprise,112,1281,15372,False,False,False,False,monthly,True
S-618d74fe,A-b95064,2024-04-18,,Pro,9,1027,12324,False,False,False,False,monthly,True
S-0d5ffb36,A-3ac391,2022-06-01,,Pro,128,1700,20400,False,False,False,False,monthly,False
S-67a2b3d2,A-661aa8,2023-07-10,,Enterprise,169,181,2172,False,False,False,False,monthly,True
S-834ab2c9,A-eca077,2021-01-16,,Pro,65,6157,73884,False,False,False,False,monthly,True
S-242009ec,A-fd5d1c,2021-10-15,,Enterprise,52,1587,19044,False,False,False,False,annual,True
S-a2539ea6,A-6487b2,2024-12-27,,Enterprise,96,743,8916,False,True,False,False,monthly,False
S-11f335c4,A-6751ab,2022-02-18,,Basic,130,692,8304,False,False,False,False,annual,True
S-7b495509,A-a2a361,2024-06-07,,Basic,188,4292,51504,False,False,False,False,annual,True
S-6f5c3b2a,A-a81600,2024-01-09,,Pro,105,582,6984,False,False,True,False,monthly,False
S-c3cc4dae,A-c402fb,2023-05-05,,Pro,156,2398,28776,False,False,False,False,monthly,True
S-3b3d2ec3,A-d22b13,2022-06-27,,Pro,172,1708,20496,False,False,False,False,monthly,True
S-6c185d6a,A-21c2da,2021-03-25,,Pro,116,1586,19032,False,True,True,False,annual,True
S-c10a32e3,A-b00145,2022-07-15,,Pro,129,5445,65340,False,False,False,False,annual,True
S-60b1627a,A-671cbf,2024-05-14,,Enterprise,149,520,6240,False,False,False,False,monthly,True
S-1f255284,A-6df3cb,2022-04-26,,Enterprise,140,219,2628,False,True,False,False,monthly,True
S-5f3a18b4,A-891867,2022-05-18,,Enterprise,26,3859,46308,False,False,False,False,monthly,True
S-9ef2a4c8,A-29838a,2024-10-07,,Enterprise,42,2998,35976,False,False,False,False,annual,False
S-4e868802,A-29b014,2024-11-17,,Enterprise,20,3614,43368,False,False,False,False,annual,True
S-ecf2e5c9,A-b4365e,2022-05-06,2023-03-08,Enterprise,87,2861,34332,False,False,False,True,monthly,True
S-568cd252,A-6487b2,2021-09-08,,Pro,72,1808,21696,False,False,True,False,monthly,True
S-9f0530d6,A-d8771a,2022-01-23,,Pro,159,1999,23988,False,False,True,False,monthly,True
S-971a4cef,A-ed6bb8,2021-10-26,,Basic,177,2345,28140,False,False,False,False,monthly,True
S-d3ac14de,A-bbe512,2021-03-03,,Pro,132,323,3876,False,False,False,False,annual,True
S-a29e5115,A-58a963,2023-09-18,,Pro,179,3939,47268,True,False,False,False,annual,True
S-721f9ae9,A-0bf6e3,2023-10-10,,Pro,51,467,5604,False,True,False,False,monthly,True
S-478eaf74,A-59d242,2021-02-05,,Pro,96,2415,28980,False,False,False,False,annual,False
S-3e726c9b,A-5a868a,2023-08-08,2023-12-14,Enterprise,152,85,1020,False,False,False,True,annual,True
S-d3ed8b64,A-f6b94c,2022-11-29,,Pro,9,705,8460,False,False,False,False,monthly,True
S-d3d78fd4,A-40fc24,2023-05-22,,Pro,171,2381,28572,False,True,False,False,monthly,True
S-1f24a3eb,A-3a3477,2021-11-10,,Basic,106,1530,18360,False,False,False,False,monthly,True
S-4e65d7a3,A-36181a,2022-09-07,,Enterprise,183,3455,41460,True,True,False,False,annual,True
S-9033196d,A-3bb1ee,2021-07-25,,Pro,68,2241,26892,False,False,False,False,monthly,True
S-280b00c5,A-a63269,2024-04-07,,Basic,141,2167,26004,False,False,True,False,monthly,True
S-42dc8c07,A-00d9f1,2024-03-28,,Pro,77,3438,41256,False,False,False,False,monthly,True
S-ae6b2470,A-396e8b,2021-03-25,,Enterprise,69,2572,30864,False,True,True,False,annual,False
S-22ef9a13,A-2bf8bb,2021-01-09,,Enterprise,11,1448,17376,False,False,False,False,monthly,True
S-7dc6f7d4,A-205093,2024-04-25,,Basic,44,3072,36864,False,False,False,False,annual,True
S-0ba9243b,A-29838a,2021-02-04,,Basic,182,1168,14016,False,False,False,False,monthly,True
S-3a052c6f,A-f4c25c,2022-05-04,,Pro,148,4188,50256,False,False,False,False,annual,True
S-e0fe32ab,A-3204d3,2021-05-02,,Pro,171,2072,24864,False,False,False,False,annual,True
S-6d4e2e32,A-cc4e00,2024-04-24,,Pro,32,743,8916,False,False,False,False,annual,True
S-c8561174,A-4e2188,2021-08-23,,Pro,65,1326,15912,False,False,False,False,monthly,True
S-8c5cd696,A-12a8c7,2024-10-06,,Pro,12,1684,20208,False,False,False,False,monthly,True
S-c8caa8c3,A-3d5546,2021-08-19,,Enterprise,54,734,8808,False,False,True,False,annual,True
S-49d64bb5,A-63c268,2022-02-27,,Enterprise,95,3568,42816,False,False,False,False,monthly,True
S-e6e8480c,A-4aaf62,2023-06-28,,Basic,163,4074,48888,False,False,False,False,annual,True
S-aab65f27,A-85a76f,2024-09-18,,Enterprise,65,563,6756,True,False,True,False,annual,False
S-ed7f3cf6,A-795e78,2021-05-03,,Basic,75,2100,25200,False,True,False,False,monthly,True
S-5a759789,A-2ca16b,2021-12-29,,Pro,17,5147,61764,False,False,False,False,monthly,True
S-feec677c,A-3f9dfa,2024-11-10,,Pro,123,2272,27264,False,False,False,False,monthly,True
S-908d0c3b,A-559b49,2021-10-01,2022-06-28,Pro,142,914,10968,False,False,False,True,monthly,True
S-6e15f36a,A-f11b19,2023-12-06,,Enterprise,70,597,7164,False,False,False,False,annual,True
S-2dbe286a,A-ba7802,2021-05-09,,Enterprise,65,3002,36024,False,False,False,False,monthly,True
S-3cb03307,A-057df9,2024-06-10,,Enterprise,136,1114,13368,False,False,False,False,monthly,True
S-e0ad5c78,A-f1d958,2021-02-10,,Basic,88,1153,13836,True,True,False,False,annual,True
S-d3be81f8,A-e23d29,2023-05-21,,Basic,70,124,1488,False,False,False,False,annual,False
